scan_file,profile,lead,completeness,longest_complete_fraction,selected,duration_s,layout,layout_cost,expected_rows,detected_rows,detected_lead_labels
DII_azamat_eI_0014.jpg,azamat_aygul,II,1.0,1.0,True,11.910885995328426,azamat_3x1,0.5191170170803544,3,3,6
DII_azamat_eI_0014.jpg,azamat_aygul,V1,1.0,1.0,False,11.910885995328426,azamat_3x1,0.5191170170803544,3,3,6
DII_azamat_eI_0014.jpg,azamat_aygul,V5,1.0,1.0,False,11.910885995328426,azamat_3x1,0.5191170170803544,3,3,6
DII_azamat_eI_0015.jpg,azamat_aygul,II,1.0,1.0,True,11.88790417164564,azamat_3x1,0.01603374707645174,3,3,3
DII_azamat_eI_0015.jpg,azamat_aygul,V1,1.0,1.0,False,11.88790417164564,azamat_3x1,0.01603374707645174,3,3,3
DII_azamat_eI_0015.jpg,azamat_aygul,V5,1.0,1.0,False,11.88790417164564,azamat_3x1,0.01603374707645174,3,3,3
DII_azamat_eI_0016.jpg,azamat_aygul,II,1.0,1.0,True,11.936408472061157,azamat_3x1,0.6926969403113116,3,3,7
DII_azamat_eI_0016.jpg,azamat_aygul,V1,1.0,1.0,False,11.936408472061157,azamat_3x1,0.6926969403113116,3,3,7
DII_azamat_eI_0016.jpg,azamat_aygul,V5,1.0,1.0,False,11.936408472061157,azamat_3x1,0.6926969403113116,3,3,7
DII_azamat_eI_0017.jpg,azamat_aygul,II,1.0,1.0,True,11.91403865993023,azamat_3x1,0.5179378807235724,3,3,6
DII_azamat_eI_0017.jpg,azamat_aygul,V1,1.0,1.0,False,11.91403865993023,azamat_3x1,0.5179378807235724,3,3,6
DII_azamat_eI_0017.jpg,azamat_aygul,V5,1.0,1.0,False,11.91403865993023,azamat_3x1,0.5179378807235724,3,3,6
DII_azamat_eI_0018.jpg,azamat_aygul,II,1.0,1.0,True,11.827906435728073,azamat_3x1,0.18363203864665995,3,3,4
DII_azamat_eI_0018.jpg,azamat_aygul,V1,1.0,1.0,False,11.827906435728073,azamat_3x1,0.18363203864665995,3,3,4
DII_azamat_eI_0018.jpg,azamat_aygul,V5,1.0,1.0,False,11.827906435728073,azamat_3x1,0.18363203864665995,3,3,4
DII_azamat_eI_0019.jpg,azamat_aygul,II,1.0,1.0,True,11.917129374146462,azamat_3x1,0.521697111953289,3,3,6
DII_azamat_eI_0019.jpg,azamat_aygul,V1,1.0,1.0,False,11.917129374146462,azamat_3x1,0.521697111953289,3,3,6
DII_azamat_eI_0019.jpg,azamat_aygul,V5,1.0,1.0,False,11.917129374146462,azamat_3x1,0.521697111953289,3,3,6
DII_azamat_eI_0020.jpg,azamat_aygul,II,1.0,1.0,True,11.891400200128555,azamat_3x1,0.022429424542739728,3,3,3
DII_azamat_eI_0020.jpg,azamat_aygul,V1,1.0,1.0,False,11.891400200128555,azamat_3x1,0.022429424542739728,3,3,3
DII_azamat_eI_0020.jpg,azamat_aygul,V5,1.0,1.0,False,11.891400200128555,azamat_3x1,0.022429424542739728,3,3,3
DII_azamat_eI_0021.jpg,azamat_aygul,II,1.0,1.0,True,11.861991094350815,azamat_3x1,0.16695530144604712,3,3,4
DII_azamat_eI_0021.jpg,azamat_aygul,V1,1.0,1.0,False,11.861991094350815,azamat_3x1,0.16695530144604712,3,3,4
DII_azamat_eI_0021.jpg,azamat_aygul,V5,1.0,1.0,False,11.861991094350815,azamat_3x1,0.16695530144604712,3,3,4
DII_azamat_eI_0022.jpg,azamat_aygul,II,1.0,1.0,True,11.88409750342369,azamat_3x1,0.33421823261372047,3,3,5
DII_azamat_eI_0022.jpg,azamat_aygul,V1,1.0,1.0,False,11.88409750342369,azamat_3x1,0.33421823261372047,3,3,5
DII_azamat_eI_0022.jpg,azamat_aygul,V5,1.0,1.0,False,11.88409750342369,azamat_3x1,0.33421823261372047,3,3,5
DII_azamat_eI_0023.jpg,azamat_aygul,II,1.0,1.0,True,11.870746124982833,azamat_3x1,0.01425107546299337,3,3,3
DII_azamat_eI_0023.jpg,azamat_aygul,V1,1.0,1.0,False,11.870746124982833,azamat_3x1,0.01425107546299337,3,3,3
DII_azamat_eI_0023.jpg,azamat_aygul,V5,1.0,1.0,False,11.870746124982833,azamat_3x1,0.01425107546299337,3,3,3
DII_azamat_eI_0024.jpg,azamat_aygul,II,1.0,1.0,True,11.873037903010845,azamat_3x1,0.18855766499035287,3,3,4
DII_azamat_eI_0024.jpg,azamat_aygul,V1,1.0,1.0,False,11.873037903010845,azamat_3x1,0.18855766499035287,3,3,4
DII_azamat_eI_0024.jpg,azamat_aygul,V5,1.0,1.0,False,11.873037903010845,azamat_3x1,0.18855766499035287,3,3,4
DII_azamat_eI_0025.jpg,azamat_aygul,II,1.0,1.0,True,11.90432936489582,azamat_3x1,0.5166217305643015,3,3,6
DII_azamat_eI_0025.jpg,azamat_aygul,V1,1.0,1.0,False,11.90432936489582,azamat_3x1,0.5166217305643015,3,3,6
DII_azamat_eI_0025.jpg,azamat_aygul,V5,1.0,1.0,False,11.90432936489582,azamat_3x1,0.5166217305643015,3,3,6
DII_azamat_eI_0026.jpg,azamat_aygul,II,1.0,1.0,True,11.850156415104866,azamat_3x1,0.1875545901193394,3,3,4
DII_azamat_eI_0026.jpg,azamat_aygul,V1,1.0,1.0,False,11.850156415104866,azamat_3x1,0.1875545901193394,3,3,4
DII_azamat_eI_0026.jpg,azamat_aygul,V5,1.0,1.0,False,11.850156415104866,azamat_3x1,0.1875545901193394,3,3,4
DII_azamat_eI_0027.jpg,azamat_aygul,II,1.0,1.0,True,11.901162342727185,azamat_3x1,0.3477818292056562,3,3,5
DII_azamat_eI_0027.jpg,azamat_aygul,V1,1.0,1.0,False,11.901162342727185,azamat_3x1,0.3477818292056562,3,3,5
DII_azamat_eI_0027.jpg,azamat_aygul,V5,1.0,1.0,False,11.901162342727185,azamat_3x1,0.3477818292056562,3,3,5
DII_azamat_eI_0028.jpg,azamat_aygul,II,1.0,1.0,True,6.00351943731308,azamat_3x1,1.3486521400266913,3,3,9
DII_azamat_eI_0028.jpg,azamat_aygul,V1,1.0,1.0,False,6.00351943731308,azamat_3x1,1.3486521400266913,3,3,9
